district,year,week,temp,rainfall,humidity
chattagram,2013,38,29,21,82
chattagram,2013,39,29,9,83
chattagram,2013,40,27,160,88
chattagram,2013,41,28,33,83
chattagram,2013,42,28,3,83
chattagram,2013,43,26,183,89
chattagram,2013,44,25,1,85
chattagram,2013,45,24,0,81
chattagram,2013,46,25,0,78
chattagram,2013,47,23,0,74
chattagram,2013,48,24,0,78
chattagram,2013,49,23,0,79
chattagram,2013,50,22,0,78
chattagram,2013,51,19,0,76
chattagram,2013,52,19,0,80
chattagram,2014,1,19,0,71
chattagram,2014,2,19,0,70
chattagram,2014,3,19,0,80
chattagram,2014,4,21,0,68
chattagram,2014,5,21,0,72
chattagram,2014,6,22,0,73
chattagram,2014,7,23,0,72
chattagram,2014,8,21,37,69
chattagram,2014,9,25,0,58
chattagram,2014,10,25,0,52
chattagram,2014,11,25,0,62
chattagram,2014,12,26,9,78
chattagram,2014,13,27,9,84
chattagram,2014,14,28,11,82
chattagram,2014,15,29,9,81
chattagram,2014,16,30,0,76
chattagram,2014,17,31,0,69
chattagram,2014,18,29,44,76
chattagram,2014,19,29,27,81
chattagram,2014,20,30,229,82
chattagram,2014,21,30,8,79
chattagram,2014,22,30,73,80
chattagram,2014,23,29,115,82
chattagram,2014,24,30,86,82
chattagram,2014,25,27,702,91
chattagram,2014,26,27,457,88
chattagram,2014,27,28,150,87
chattagram,2014,28,30,48,83
chattagram,2014,29,28,63,85
chattagram,2014,30,28,206,87
chattagram,2014,31,29,22,83
chattagram,2014,32,28,168,87
chattagram,2014,33,27,346,91
chattagram,2014,34,28,135,87
chattagram,2014,35,28,27,85
chattagram,2014,36,28,21,82
chattagram,2014,37,29,50,83
chattagram,2014,38,28,164,87
chattagram,2014,39,28,128,86
chattagram,2014,40,29,5,84
chattagram,2014,41,28,49,82
chattagram,2014,42,28,45,80
chattagram,2014,43,27,0,78
chattagram,2014,44,26,5,78
chattagram,2014,45,28,0,76
chattagram,2014,46,26,0,68
chattagram,2014,47,24,0,72
chattagram,2014,48,22,0,73
chattagram,2014,49,23,0,71
chattagram,2014,50,21,0,79
chattagram,2014,51,22,0,70
chattagram,2014,52,21,0,75
chattagram,2015,1,23,4,76
chattagram,2015,2,20,0,70
chattagram,2015,3,21,2,75
chattagram,2015,4,20,0,75
chattagram,2015,5,21,0,59
chattagram,2015,6,21,0,62
chattagram,2015,7,22,0,63
chattagram,2015,8,23,0,72
chattagram,2015,9,25,0,80
chattagram,2015,10,25,16,64
chattagram,2015,11,27,0,53
chattagram,2015,12,28,0,50
chattagram,2015,13,27,2,75
chattagram,2015,14,27,87,81
chattagram,2015,15,28,47,77
chattagram,2015,16,29,4,74
chattagram,2015,17,28,80,79
chattagram,2015,18,29,36,78
chattagram,2015,19,30,0,76
chattagram,2015,20,30,8,78
chattagram,2015,21,30,21,78
chattagram,2015,22,31,27,76
chattagram,2015,23,31,36,78
chattagram,2015,24,29,84,82
chattagram,2015,25,29,34,79
chattagram,2015,26,27,559,91
chattagram,2015,27,29,42,83
chattagram,2015,28,29,186,85
chattagram,2015,29,28,187,88
chattagram,2015,30,27,729,93
chattagram,2015,31,26,566,90
chattagram,2015,32,29,4,83
chattagram,2015,33,29,30,83
chattagram,2015,34,28,259,88
chattagram,2015,35,29,72,83
chattagram,2015,36,28,195,86
chattagram,2015,37,30,34,81
chattagram,2015,38,30,32,80
chattagram,2015,39,29,99,84
chattagram,2015,40,29,15,79
chattagram,2015,41,28,136,85
chattagram,2015,42,27,33,82
chattagram,2015,43,28,0,77
chattagram,2015,44,26,13,81
chattagram,2015,45,26,1,73
chattagram,2015,46,25,0,74
chattagram,2015,47,25,2,80
chattagram,2015,48,24,0,74
chattagram,2015,49,24,2,79
chattagram,2015,50,23,0,79
chattagram,2015,51,20,10,76
chattagram,2015,52,20,0,69
chattagram,2015,53,19,0,82
chattagram,2016,1,20,0,82
chattagram,2016,2,20,0,74
chattagram,2016,3,20,5,72
chattagram,2016,4,19,0,72
chattagram,2016,5,22,0,66
chattagram,2016,6,23,0,78
chattagram,2016,7,26,0,71
chattagram,2016,8,26,6,76
chattagram,2016,9,26,0,74
chattagram,2016,10,28,0,76
chattagram,2016,11,28,1,64
chattagram,2016,12,28,43,75
chattagram,2016,13,27,66,78
chattagram,2016,14,29,0,80
chattagram,2016,15,30,0,77
chattagram,2016,16,30,1,75
chattagram,2016,17,31,5,76
chattagram,2016,18,29,32,73
chattagram,2016,19,30,74,76
chattagram,2016,20,28,139,85
chattagram,2016,21,30,8,79
chattagram,2016,22,30,2,75
chattagram,2016,23,28,109,86
chattagram,2016,24,29,43,81
chattagram,2016,25,30,32,78
chattagram,2016,26,29,30,81
chattagram,2016,27,28,387,88
chattagram,2016,28,28,51,86
chattagram,2016,29,29,73,82
chattagram,2016,30,28,42,83
chattagram,2016,31,29,26,78
chattagram,2016,32,28,179,89
chattagram,2016,33,29,66,83
chattagram,2016,34,30,90,80
chattagram,2016,35,29,239,84
chattagram,2016,36,29,19,80
chattagram,2016,37,29,43,80
chattagram,2016,38,29,23,80
chattagram,2016,39,30,66,80
chattagram,2016,40,29,136,83
chattagram,2016,41,27,91,86
chattagram,2016,42,29,1,73
chattagram,2016,43,28,14,77
chattagram,2016,44,27,74,83
chattagram,2016,45,25,15,77
chattagram,2016,46,25,0,73
chattagram,2016,47,23,0,75
chattagram,2016,48,24,0,73
chattagram,2016,49,24,0,74
chattagram,2016,50,22,0,74
chattagram,2016,51,22,0,78
chattagram,2016,52,22,0,75
chattagram,2017,1,21,0,70
chattagram,2017,2,20,0,59
chattagram,2017,3,21,0,65
chattagram,2017,4,22,0,67
chattagram,2017,5,22,0,63
chattagram,2017,6,23,0,67
chattagram,2017,7,24,0,62
chattagram,2017,8,25,0,72
chattagram,2017,9,25,0,68
chattagram,2017,10,24,95,80
chattagram,2017,11,25,2,60
chattagram,2017,12,25,5,76
chattagram,2017,13,28,0,79
chattagram,2017,14,27,98,78
chattagram,2017,15,29,0,77
chattagram,2017,16,26,176,78
chattagram,2017,17,29,22,82
chattagram,2017,18,29,13,76
chattagram,2017,19,30,0,75
chattagram,2017,20,30,78,79
chattagram,2017,21,31,0,76
chattagram,2017,22,28,409,88
chattagram,2017,23,30,106,84
chattagram,2017,24,28,433,89
chattagram,2017,25,29,78,82
chattagram,2017,26,29,56,82
chattagram,2017,27,28,289,88
chattagram,2017,28,29,53,84
chattagram,2017,29,28,242,90
chattagram,2017,30,28,371,88
chattagram,2017,31,30,19,82
chattagram,2017,32,28,310,88
chattagram,2017,33,29,95,86
chattagram,2017,34,29,69,82
chattagram,2017,35,28,148,86
chattagram,2017,36,29,167,85
chattagram,2017,37,29,153,84
chattagram,2017,38,29,60,84
chattagram,2017,39,29,89,83
chattagram,2017,40,29,2,81
chattagram,2017,41,29,9,79
chattagram,2017,42,28,97,82
chattagram,2017,43,26,5,77
chattagram,2017,44,26,9,80
chattagram,2017,45,27,0,76
chattagram,2017,46,27,2,80
chattagram,2017,47,25,0,67
chattagram,2017,48,22,0,75
chattagram,2017,49,23,11,80
chattagram,2017,50,23,6,77
chattagram,2017,51,22,0,81
chattagram,2017,52,22,0,75
chattagram,2018,1,21,13,70
chattagram,2018,2,17,0,73
chattagram,2018,3,19,0,76
chattagram,2018,4,20,0,68
chattagram,2018,5,20,0,77
chattagram,2018,6,22,0,82
chattagram,2018,7,23,0,58
chattagram,2018,8,24,0,70
chattagram,2018,9,25,0,78
chattagram,2018,10,26,0,67
chattagram,2018,11,26,0,81
chattagram,2018,12,27,0,80
chattagram,2018,13,28,20,75
chattagram,2018,14,28,6,74
chattagram,2018,15,29,14,78
chattagram,2018,16,28,46,81
chattagram,2018,17,29,1,74
chattagram,2018,18,28,85,78
chattagram,2018,19,28,91,80
chattagram,2018,20,27,106,82
chattagram,2018,21,29,36,81
chattagram,2018,22,29,111,78
chattagram,2018,23,29,64,83
chattagram,2018,24,27,417,90
chattagram,2018,25,29,90,87
chattagram,2018,26,29,61,84
chattagram,2018,27,28,378,86
chattagram,2018,28,30,15,79
chattagram,2018,29,29,131,83
chattagram,2018,30,27,278,92
chattagram,2018,31,28,133,88
chattagram,2018,32,29,15,80
chattagram,2018,33,30,35,80
chattagram,2018,34,29,130,84
chattagram,2018,35,28,30,83
chattagram,2018,36,29,10,81
chattagram,2018,37,28,79,85
chattagram,2018,38,30,20,76
chattagram,2018,39,30,29,82
chattagram,2018,40,30,11,77
chattagram,2018,41,25,248,91
chattagram,2018,42,27,1,76
chattagram,2018,43,27,0,75
chattagram,2018,44,26,48,84
chattagram,2018,45,25,0,78
chattagram,2018,46,25,0,72
chattagram,2018,47,23,0,70
chattagram,2018,48,23,0,69
chattagram,2018,49,21,0,71
chattagram,2018,50,23,0,73
chattagram,2018,51,21,4,77
chattagram,2018,52,19,0,68
chattagram,2019,1,20,0,69
chattagram,2019,2,20,0,71
chattagram,2019,3,20,0,71
chattagram,2019,4,22,0,68
chattagram,2019,5,21,0,69
chattagram,2019,6,22,0,63
chattagram,2019,7,23,0,63
chattagram,2019,8,24,0,82
chattagram,2019,9,23,5,64
chattagram,2019,10,24,0,75
chattagram,2019,11,27,0,75
chattagram,2019,12,27,0,79
chattagram,2019,13,28,0,62
chattagram,2019,14,27,4,77
chattagram,2019,15,27,24,78
chattagram,2019,16,30,0,72
chattagram,2019,17,31,0,71
chattagram,2019,18,30,17,78
chattagram,2019,19,31,0,80
chattagram,2019,20,30,26,80
chattagram,2019,21,30,140,79
chattagram,2019,22,31,0,77
chattagram,2019,23,28,40,85
chattagram,2019,24,30,40,83
chattagram,2019,25,31,5,80
chattagram,2019,26,31,29,81
chattagram,2019,27,28,190,89
chattagram,2019,28,27,700,94
chattagram,2019,29,30,36,85
chattagram,2019,30,28,136,89
chattagram,2019,31,29,75,85
chattagram,2019,32,29,214,84
chattagram,2019,33,29,198,86
chattagram,2019,34,29,12,82
chattagram,2019,35,30,39,80
chattagram,2019,36,29,65,84
chattagram,2019,37,28,199,90
chattagram,2019,38,30,32,81
chattagram,2019,39,28,45,84
chattagram,2019,40,29,11,79
chattagram,2019,41,26,217,90
chattagram,2019,42,27,32,77
chattagram,2019,43,27,0,74
chattagram,2019,44,25,48,84
chattagram,2019,45,25,0,78
chattagram,2019,46,25,0,72
chattagram,2019,47,23,0,71
chattagram,2019,48,23,0,69
chattagram,2019,49,21,0,71
chattagram,2019,50,22,0,72
chattagram,2019,51,21,4,78
chattagram,2019,52,20,0,68
chattagram,2020,1,20,49,82
chattagram,2020,2,19,0,75
chattagram,2020,3,20,0,76
chattagram,2020,4,20,0,62
chattagram,2020,5,20,0,73
chattagram,2020,6,20,0,54
chattagram,2020,7,21,0,70
chattagram,2020,8,23,0,69
chattagram,2020,9,23,5,72
chattagram,2020,10,25,0,69
chattagram,2020,11,27,0,52
chattagram,2020,12,27,0,59
chattagram,2020,13,27,0,74
chattagram,2020,14,29,0,68
chattagram,2020,15,29,0,78
chattagram,2020,16,29,32,76
chattagram,2020,17,27,73,80
chattagram,2020,18,27,24,77
chattagram,2020,19,29,35,75
chattagram,2020,20,31,0,74
chattagram,2020,21,30,48,78
chattagram,2020,22,28,36,80
chattagram,2020,23,29,73,83
chattagram,2020,24,29,33,83
chattagram,2020,25,28,201,87
chattagram,2020,26,29,60,85
chattagram,2020,27,29,110,85
chattagram,2020,28,28,169,89
chattagram,2020,29,29,92,84
chattagram,2020,30,28,223,89
chattagram,2020,31,30,92,82
chattagram,2020,32,29,192,83
chattagram,2020,33,29,94,85
chattagram,2020,34,27,262,92
chattagram,2020,35,28,61,88
chattagram,2020,36,30,26,82
chattagram,2020,37,29,42,83
chattagram,2020,38,30,47,83
chattagram,2020,39,28,234,88
chattagram,2020,40,29,24,84
chattagram,2020,41,30,61,79
chattagram,2020,42,30,5,79
chattagram,2020,43,27,270,86
chattagram,2020,44,28,33,84
chattagram,2020,45,26,93,78
chattagram,2020,46,27,0,75
chattagram,2020,47,25,0,73
chattagram,2020,48,23,0,69
chattagram,2020,49,23,0,77
chattagram,2020,50,21,0,84
chattagram,2020,51,22,0,64
chattagram,2020,52,20,0,76
chattagram,2020,53,20,0,76
chattagram,2021,1,23,0,70
chattagram,2021,2,21,0,69
chattagram,2021,3,20,0,73
chattagram,2021,4,20,0,65
chattagram,2021,5,20,0,71
chattagram,2021,6,22,0,63
chattagram,2021,7,24,0,62
chattagram,2021,8,25,0,73
chattagram,2021,9,26,0,81
chattagram,2021,10,27,0,74
chattagram,2021,11,28,0,55
chattagram,2021,12,30,0,53
chattagram,2021,13,29,0,76
chattagram,2021,14,29,2,73
chattagram,2021,15,29,0,74
chattagram,2021,16,30,0,68
chattagram,2021,17,30,23,74
chattagram,2021,18,29,26,71
chattagram,2021,19,29,39,78
chattagram,2021,20,31,15,75
chattagram,2021,21,30,27,73
chattagram,2021,22,28,247,87
chattagram,2021,23,29,112,82
chattagram,2021,24,27,295,88
chattagram,2021,25,29,74,83
chattagram,2021,26,28,317,88
chattagram,2021,27,29,33,84
chattagram,2021,28,29,98,82
chattagram,2021,29,29,152,86
chattagram,2021,30,27,547,94
chattagram,2021,31,28,294,92
chattagram,2021,32,29,238,89
chattagram,2021,33,28,67,86
chattagram,2021,34,29,120,84
chattagram,2021,35,29,115,82
chattagram,2021,36,30,72,80
chattagram,2021,37,28,86,85
chattagram,2021,38,29,91,83
chattagram,2021,39,29,5,81
chattagram,2021,40,30,121,81
chattagram,2021,41,30,43,80
chattagram,2021,42,28,70,82
chattagram,2021,43,28,0,80
chattagram,2021,44,26,0,66
chattagram,2021,45,28,0,71
chattagram,2021,46,26,0,71
chattagram,2021,47,25,0,69
chattagram,2021,48,25,1,72
chattagram,2021,49,24,94,77
chattagram,2021,50,22,0,69
chattagram,2021,51,20,0,74
chattagram,2021,52,21,0,71
chattagram,2022,1,21,0,76
chattagram,2022,2,22,0,73
chattagram,2022,3,20,0,72
chattagram,2022,4,20,1,70
chattagram,2022,5,21,7,70
chattagram,2022,6,21,0,60
chattagram,2022,7,22,0,59
chattagram,2022,8,24,4,67
chattagram,2022,9,26,0,50
chattagram,2022,10,27,0,64
chattagram,2022,11,27,0,77
chattagram,2022,12,28,0,80
chattagram,2022,13,29,0,80
chattagram,2022,14,29,0,77
chattagram,2022,15,30,0,78
chattagram,2022,16,29,44,81
chattagram,2022,17,30,1,79
chattagram,2022,18,29,47,78
chattagram,2022,19,29,47,82
chattagram,2022,20,30,106,82
chattagram,2022,21,28,132,84
chattagram,2022,22,28,72,87
chattagram,2022,23,30,0,83
chattagram,2022,24,27,227,92
chattagram,2022,25,28,284,86
chattagram,2022,26,29,12,83
chattagram,2022,27,30,19,79
chattagram,2022,28,30,8,75
chattagram,2022,29,28,207,87
chattagram,2022,30,30,36,80
chattagram,2022,31,30,42,82
chattagram,2022,32,29,10,80
chattagram,2022,33,30,24,79
chattagram,2022,34,29,40,81
chattagram,2022,35,30,87,81
chattagram,2022,36,29,94,83
chattagram,2022,37,28,143,87
chattagram,2022,38,29,58,81
chattagram,2022,39,29,20,86
chattagram,2022,40,29,46,79
chattagram,2022,41,29,25,77
chattagram,2022,42,29,10,80
chattagram,2022,43,27,57,77
chattagram,2022,44,28,0,77
chattagram,2022,45,26,0,68
chattagram,2022,46,26,0,66
chattagram,2022,47,25,0,68
chattagram,2022,48,27,0,69
chattagram,2022,49,24,0,70
chattagram,2022,50,22,0,74
chattagram,2022,51,22,0,70
chattagram,2022,52,21,20,75
chattagram,2023,1,19,0,79
chattagram,2023,2,21,1,72
chattagram,2023,3,21,0,57
chattagram,2023,4,23,0,63
chattagram,2023,5,22,0,67
chattagram,2023,6,22,0,76
chattagram,2023,7,23,0,61
chattagram,2023,8,25,0,77
chattagram,2023,9,27,0,56
chattagram,2023,10,28,0,52
chattagram,2023,11,26,0,74
chattagram,2023,12,25,28,81
chattagram,2023,13,27,44,79
chattagram,2023,14,29,37,70
chattagram,2023,15,30,0,72
chattagram,2023,16,30,9,80
chattagram,2023,17,31,0,62
chattagram,2023,18,31,0,70
chattagram,2023,19,30,7,79
chattagram,2023,20,28,102,80
chattagram,2023,21,28,53,81
chattagram,2023,22,29,60,83
chattagram,2023,23,30,0,83
chattagram,2023,24,28,196,90
chattagram,2023,25,28,315,88
chattagram,2023,26,30,12,85
chattagram,2023,27,29,34,85
chattagram,2023,28,29,20,84
chattagram,2023,29,30,4,81
chattagram,2023,30,30,18,85
chattagram,2023,31,28,321,94
chattagram,2023,32,27,474,92
chattagram,2023,33,30,62,86
chattagram,2023,34,28,165,90
chattagram,2023,35,29,151,89
chattagram,2023,36,29,56,88
chattagram,2023,37,29,21,89
chattagram,2023,38,29,103,87
chattagram,2023,39,30,64,89
chattagram,2023,40,28,112,90
chattagram,2023,41,29,0,89
chattagram,2023,42,29,0,79
chattagram,2023,43,27,76,84
chattagram,2023,44,28,0,77
chattagram,2023,45,26,0,81
chattagram,2023,46,26,84,88
chattagram,2023,47,25,0,80
chattagram,2023,48,26,0,79
chattagram,2023,49,25,9,82
chattagram,2023,50,21,0,79
chattagram,2023,51,22,0,79
chattagram,2023,52,22,0,79
cumilla,1981,1,17,0,70
cumilla,1981,2,18,15,80
cumilla,1981,3,19,0,72
cumilla,1981,4,19,0,70
cumilla,1981,5,19,8,73
cumilla,1981,6,20,0,69
cumilla,1981,7,18,6,78
cumilla,1981,8,22,0,72
cumilla,1981,9,24,0,70
cumilla,1981,10,24,0,63
cumilla,1981,11,23,10,76
cumilla,1981,12,25,0,74
cumilla,1981,13,22,78,79
cumilla,1981,14,25,64,82
cumilla,1981,15,26,0,81
cumilla,1981,16,23,355,86
cumilla,1981,17,27,59,77
cumilla,1981,18,27,7,78
cumilla,1981,19,27,2,80
cumilla,1981,20,27,198,82
cumilla,1981,21,29,35,78
cumilla,1981,22,26,146,86
cumilla,1981,23,28,139,83
cumilla,1981,24,30,33,79
cumilla,1981,25,28,92,81
cumilla,1981,26,28,36,85
cumilla,1981,27,27,202,90
cumilla,1981,28,28,12,82
cumilla,1981,29,26,182,90
cumilla,1981,30,28,55,85
cumilla,1981,31,28,81,86
cumilla,1981,32,29,55,80
cumilla,1981,33,28,43,83
cumilla,1981,34,28,61,86
cumilla,1981,35,28,85,86
cumilla,1981,36,28,13,85
cumilla,1981,37,27,89,89
cumilla,1981,38,29,0,82
cumilla,1981,39,29,0,81
cumilla,1981,40,28,10,86
cumilla,1981,41,28,0,79
cumilla,1981,42,27,0,83
cumilla,1981,43,27,0,76
cumilla,1981,44,25,0,78
cumilla,1981,45,25,0,78
cumilla,1981,46,23,0,75
cumilla,1981,47,23,0,74
cumilla,1981,48,21,0,70
cumilla,1981,49,20,0,69
cumilla,1981,50,21,27,81
cumilla,1981,51,17,0,77
cumilla,1981,52,18,0,71
cumilla,1981,53,17,0,73
cumilla,1982,1,19,0,73
cumilla,1982,2,18,0,70
cumilla,1982,3,19,0,66
cumilla,1982,4,20,0,66
cumilla,1982,5,19,4,70
cumilla,1982,6,20,8,69
cumilla,1982,7,23,0,80
cumilla,1982,8,22,0,64
cumilla,1982,9,21,7,74
cumilla,1982,10,23,0,65
cumilla,1982,11,25,0,71
cumilla,1982,12,25,0,69
cumilla,1982,13,28,31,76
cumilla,1982,14,27,11,78
cumilla,1982,15,25,122,80
cumilla,1982,16,25,29,85
cumilla,1982,17,27,136,84
cumilla,1982,18,28,38,81
cumilla,1982,19,27,124,81
cumilla,1982,20,30,7,71
cumilla,1982,21,30,0,79
cumilla,1982,22,30,134,79
cumilla,1982,23,27,356,90
cumilla,1982,24,27,135,90
cumilla,1982,25,27,32,89
cumilla,1982,26,28,123,86
cumilla,1982,27,29,25,84
cumilla,1982,28,29,8,82
cumilla,1982,29,28,68,86
cumilla,1982,30,27,53,89
cumilla,1982,31,27,306,91
cumilla,1982,32,28,77,83
cumilla,1982,33,29,3,82
cumilla,1982,34,28,64,86
cumilla,1982,35,28,71,84
cumilla,1982,36,28,106,87
cumilla,1982,37,28,68,86
cumilla,1982,38,28,0,83
cumilla,1982,39,27,24,87
cumilla,1982,40,27,0,82
cumilla,1982,41,28,0,79
cumilla,1982,42,27,4,82
cumilla,1982,43,25,0,79
cumilla,1982,44,25,0,78
cumilla,1982,45,22,32,85
cumilla,1982,46,23,0,77
cumilla,1982,47,20,0,74
cumilla,1982,48,18,0,74
cumilla,1982,49,19,0,74
cumilla,1982,50,19,0,78
cumilla,1982,51,19,0,73
cumilla,1982,52,17,0,73
cumilla,1983,1,16,9,74
cumilla,1983,2,18,5,77
cumilla,1983,3,19,0,69
cumilla,1983,4,19,0,75
cumilla,1983,5,17,0,63
cumilla,1983,6,19,0,66
cumilla,1983,7,23,0,72
cumilla,1983,8,21,25,79
cumilla,1983,9,23,17,77
cumilla,1983,10,26,0,82
cumilla,1983,11,25,59,80
cumilla,1983,12,24,22,77
cumilla,1983,13,27,0,82
cumilla,1983,14,27,0,81
cumilla,1983,15,25,51,80
cumilla,1983,16,26,0,75
cumilla,1983,17,25,43,85
cumilla,1983,18,25,148,85
cumilla,1983,19,26,51,83
cumilla,1983,20,28,8,82
cumilla,1983,21,30,82,75
cumilla,1983,22,29,9,83
cumilla,1983,23,30,7,79
cumilla,1983,24,27,38,88
cumilla,1983,25,29,133,83
cumilla,1983,26,28,8,87
cumilla,1983,27,28,191,84
cumilla,1983,28,30,0,81
cumilla,1983,29,28,142,84
cumilla,1983,30,28,63,87
cumilla,1983,31,27,69,87
cumilla,1983,32,29,154,82
cumilla,1983,33,29,84,81
cumilla,1983,34,28,209,88
cumilla,1983,35,28,55,85
cumilla,1983,36,28,116,87
cumilla,1983,37,28,111,87
cumilla,1983,38,29,120,83
cumilla,1983,39,29,89,81
cumilla,1983,40,28,39,87
cumilla,1983,41,26,70,89
cumilla,1983,42,27,15,81
cumilla,1983,43,26,12,81
cumilla,1983,44,26,0,76
cumilla,1983,45,24,16,83
cumilla,1983,46,24,0,80
cumilla,1983,47,24,1,77
cumilla,1983,48,21,0,75
cumilla,1983,49,20,0,78
cumilla,1983,50,19,0,78
cumilla,1983,51,19,0,78
cumilla,1983,52,16,16,83
cumilla,1984,1,18,0,77
cumilla,1984,2,18,0,78
cumilla,1984,3,17,3,74
cumilla,1984,4,18,9,74
cumilla,1984,5,19,0,70
cumilla,1984,6,19,5,73
cumilla,1984,7,21,0,72
cumilla,1984,8,21,0,65
cumilla,1984,9,21,0,67
cumilla,1984,10,24,0,74
cumilla,1984,11,26,0,77
cumilla,1984,12,26,0,68
cumilla,1984,13,27,0,79
cumilla,1984,14,27,15,80
cumilla,1984,15,27,0,67
cumilla,1984,16,29,0,79
cumilla,1984,17,27,83,81
cumilla,1984,18,26,36,85
cumilla,1984,19,24,374,87
cumilla,1984,20,28,107,84
cumilla,1984,21,29,118,83
cumilla,1984,22,30,5,76
cumilla,1984,23,28,79,85
cumilla,1984,24,28,93,85
cumilla,1984,25,28,134,86
cumilla,1984,26,28,119,84
cumilla,1984,27,27,48,87
cumilla,1984,28,27,146,89
cumilla,1984,29,28,105,83
cumilla,1984,30,28,37,86
cumilla,1984,31,28,157,86
cumilla,1984,32,29,57,82
